Time (s);Linear Acceleration x (m/s^2);Linear Acceleration y (m/s^2);Linear Acceleration z (m/s^2);Absolute acceleration (m/s^2)
50,90249367;-9,689285987;2,042938212;3,212443907;10,41036288
50,91251367;-10,06248043;-2,282113305;3,291541532;10,83031852
50,92253367;-9,916149184;-1,185623546;1,659473716;10,12371329
50,93255467;-8,262068939;-0,017103691;-1,598131746;8,415230286
50,94257467;-5,241200867;1,703980383;-5,128008127;7,527961412
50,95259467;-2,802965734;3,084918473;-7,059300188;8,197991097
50,96261467;-3,308346722;1,577184681;-6,838565458;7,75877871
50,97263467;-5,596945467;-0,108733068;-4,455710474;7,154787018
50,98265467;-7,237876493;-2,521228173;-2,04484148;7,932516896
50,99267467;-6,844522601;-4,342532353;-0,316059621;8,112026292
51,00269567;-7,331851773;-5,00289233;0,148005929;8,877324363
51,01271567;-7,864966983;-5,934984698;-0,342614093;9,858962086
51,02273567;-8,312918081;-6,739253424;-1,350393405;10,78636668
51,03275567;-8,270256795;-8,091971097;-2,256212479;11,78845361
51,04277567;-8,176487921;-8,03236575;-2,740110505;11,78482328
51,05279567;-6,85171877;-7,801244611;-2,563097745;10,6946219
51,06281567;-5,5921718;-6,28051012;-2,204813114;8,693583477
51,07283667;-4,25762932;-5,284219417;-2,0845546;7,098996418
51,08285667;-2,370484614;-6,293159986;-1,319299082;6,853000072
51,09287667;-2,533591526;-6,225524658;-0,827354118;6,772057156
51,10289667;-2,583912663;-6,663031459;-0,273743285;7,151750014
51,11291667;-3,495240107;-7,105634694;0,356882505;7,926797142
51,12293667;-5,165387038;-6,6691839;0,298814976;8,440884286
51,13295667;-6,030334074;-7,611639288;-0,776155824;9,741888912
51,14297667;-6,324341433;-8,665437357;-2,010366297;10,91460818
51,15299767;-5,044549649;-10,6850253;-1,769168651;11,94768616
51,16301767;-3,924853752;-11,26783131;-0,351596512;11,93700631
51,17303767;-2,41329325;-11,72689037;0,715334257;11,99398371
51,18305767;0,102794051;-12,80516722;0,876281279;12,8355266
51,19307767;2,401942927;-13,11936034;0,32993499;13,34150676
51,20309767;4,806565925;-12,41644549;-0,674652911;13,3314047
51,21311767;7,107495863;-11,6449966;-1,367690638;13,7110547
51,22313867;8,11993716;-10,56766349;-1,446640913;13,40528482
51,23315867;8,025343244;-9,468101606;-1,109236544;12,4611993
51,24317867;7,511832579;-7,399095338;-1,12843763;10,60413184
51,25319867;7,530974025;-6,7754243;-1,280497982;10,21085791
51,26321867;6,897040538;-6,988500931;-0,665375865;9,841292522
51,27323867;5,483821725;-6,497530113;0,71973509;8,532773106
51,28325867;4,608658433;-6,200809062;2,064414596;7,996972752
51,29327967;4,855520569;-4,777876269;2,644182254;7,307248554
51,30329967;5,491403224;-2,885817856;1,809808262;6,462109564
51,31331967;6,029532421;-1,97862878;-0,245296544;6,350622289
51,32333967;6,144072944;-2,789079182;-2,223364868;7,10436108
51,33335967;5,972764143;-3,661751559;-2,697517047;7,507258768
51,34337967;5,934040373;-2,885969299;-1,763923991;6,830306127
51,35339967;6,720821831;-2,703465419;0,225370402;7,247686746
51,36341967;7,308945306;-1,006303475;1,84382093;7,604801364
51,37344067;7,571008741;-0,730104396;2,315026405;7,950633499
51,38346067;7,431732742;-0,990263393;2,11941453;7,791225262
51,39348067;7,079516351;-1,218475542;1,665011029;7,374042049
51,40350067;7,163066046;-1,027913615;1,070763326;7,315234493
51,41352067;7,443511373;-1,087200288;0,538642436;7,541750572
51,42354067;7,53149852;-1,284665439;0,43061615;7,652402597
51,43356067;7,089027432;-0,751083621;0,80260987;7,173745127
51,44358167;7,09652941;-0,411208364;1,290136678;7,224560515
51,45360167;6,999344008;0,332393745;1,531000009;7,172535338
51,46362167;6,615683631;0,247023227;1,666374308;6,826792344
51,47364167;5,636931651;0,322120771;1,793030992;5,923995305
51,48366167;4,230369308;-0,323313019;1,900324037;4,648847947
51,49368167;3,236556655;-0,358222066;1,962863517;3,802164544
51,50370167;3,201415474;1,111180889;1,707645271;3,794711633
51,51372167;3,947723674;3,113960423;0,942151333;5,11555675
51,52374267;4,788298931;4,376811655;0,074160382;6,487664193
51,53376267;5,206870109;4,681417091;-0,113048898;7,002852446
51,54378267;4,900099156;4,953703213;0,534503338;6,988264526
51,55380267;4,101940479;5,223696642;1,216232843;6,752195541
51,56382267;4,058081684;5,525714686;1,296504442;6,977282674
51,57384267;3,637246171;5,972412726;0,884790148;7,048554964
51,58386267;3,299039417;5,58704847;0,824763947;6,540566279
51,59388367;2,844232166;6,216988308;1,279577776;6,955423748
51,60390367;2,655942174;7,514862022;1,702637716;8,150224244
51,61392367;2,456733676;8,354259065;1,893896924;8,911567227
51,62394367;1,61535969;9,050561877;1,824306725;9,372841204
51,63396367;0,589384756;8,945333045;1,708184677;9,126020632
51,64398367;-0,726827909;8,730510435;1,706708547;8,925410093
51,65400367;-1,968068416;8,633300475;1,806990635;9,037277551
51,66402467;-2,908695087;8,897175962;1,805834348;9,533167621
51,67404467;-3,569743282;8,391898761;1,999162008;9,336149134
51,68406467;-4,13682526;8,304243152;2,307529982;9,560254817
51,69408467;-4,61039798;7,877291744;2,819746073;9,552929533
51,70410467;-5,065117815;7,801543989;3,18278566;9,831054452
51,71412467;-4,922711801;7,576444897;3,110543311;9,555683567
51,72414467;-4,2124932;7,313171089;2,684143295;8,856195321
51,73416467;-3,342160293;6,656196064;2,127040468;7,745920386
51,74418567;-2,990456704;6,087728004;1,49763799;6,945947243
51,75420567;-2,832308816;4,203682616;1,381142743;5,253615521
51,76422567;-3,116917945;5,082272961;1,118228538;6,065897377
51,77424567;-2,619400292;4,309707254;0,860523106;5,116183589
51,78426567;-2,200756316;3,229472169;1,150588053;4,07390129
51,79428567;-3,328583936;2,542766392;2,001136028;4,642163003
51,80430567;-4,397878295;3,728875256;2,194474068;6,169405207
51,81432667;-3,835882811;4,84960114;0,681434585;6,220689773
51,82434704;-2,338037538;5,305930129;-2,156871647;6,18638904
51,83436704;-2,24477591;5,077063091;-4,948698581;7,436747015
51,84438704;-4,006577946;3,95720435;-6,522820491;8,617384769
51,85440704;-6,242171681;0,885705822;-6,23914984;8,869959009
51,86442704;-8,01852773;-1,65349026;-3,679717129;8,976142554
51,87444704;-9,746967015;-1,794551414;-0,118162873;9,91149551
51,88446804;-10,25523039;-2,663098581;2,460475602;10,87730594
51,89448804;-9,11067944;-1,738252083;2,815078826;9,692815327
51,90450804;-9,399183399;-1,093035809;0,76976606;9,493782999
51,91452804;-8,445802488;-2,485246747;-1,942123443;9,015535177
51,92454804;-7,460791065;-2,853723659;-3,684408935;8,796704567
51,93456804;-6,814236948;-3,325418546;-3,598775293;8,393057684
51,94458804;-5,746927133;-3,029248302;-1,897646012;6,767907885
51,95460804;-4,091414321;-3,95080808;-0,139241939;5,689283255
51,96462904;-2,970216859;-4,261449013;1,017434381;5,293137879
51,97464904;-1,914508213;-4,966492828;1,452594548;5,517374705
51,98466904;-1,451492641;-5,644113786;1,496879021;6,016934279
51,99468904;-1,618848139;-5,669794173;0,398782373;5,909844553
52,00470904;-1,797504258;-6,884244491;-1,405958326;7,252624531
52,01472904;-3,144618252;-7,204410539;-3,758757452;8,713232049
52,02474904;-3,855903093;-9,169957343;-4,680925341;10,99396054
52,03477004;-4,494540956;-10,12102626;-3,776826518;11,70044826
52,04479004;-4,19721004;-10,17570709;-2,206632768;11,22634469
52,05481004;-2,549234874;-9,133429202;-2,019019006;9,695079431
52,06483004;0,266265829;-9,141728155;-2,843132597;9,577342748
52,07485004;2,225241532;-9,227392203;-3,17180342;10,00783711
52,08487004;3,114686063;-8,621411916;-1,531041963;9,293766846
52,09489004;2,405368811;-7,536026019;0,505923318;7,926755053
52,10491104;1,978868662;-8,345059056;1,605327183;8,725423038
52,11493104;0,622292265;-9,09835117;1,523378602;9,245967989
52,12495104;-0,678751663;-9,691864609;1,103228091;9,778039458
52,13497104;-0,312958184;-9,506690306;0,573708773;9,529126149
52,14499104;1,655331256;-8,275953737;-0,293351447;8,444974062
52,15501104;3,668614436;-7,352245692;-1,271397521;8,314487372
52,16503104;4,770512871;-6,652850288;-2,12287959;8,457235231
52,17505204;5,232760996;-5,847854168;-3,107664142;8,440187346
52,18507204;6,714945379;-6,214283386;-3,4069223;9,762936495
52,19509204;7,546725839;-6,297891553;-2,203427324;10,07331132
52,20511204;6,402419304;-4,902918976;-0,399148482;8,073964759
52,21513204;6,670183189;-5,849764454;0,949901087;8,922634141
52,22515204;6,354128319;-4,567387615;0,277154367;7,830248455
52,23517204;7,065923329;-6,261732956;-0,59806842;9,460140482
52,24519304;6,0322122;-4,437705728;-0,668615077;7,518501332
52,25521304;6,032036784;-3,8213326;-0,310847193;7,147354516
52,26523304;6,00800999;-3,584750161;0,038914536;6,996294169
52,27525304;5,825728304;-1,75977393;-0,414697544;6,099826933
52,28527304;6,422439001;-2,228484398;-0,490842179;6,815775192
52,29529304;4,376697049;-4,271914945;0,268935667;6,121851088
52,30531304;2,732441589;-4,774284325;1,836157716;5,799267454
52,31533404;3,447659851;-4,42889222;2,855762583;6,297366487
52,32535404;4,614720241;-2,989546877;2,489441539;6,035756176
52,33537404;5,517118109;-2,902530953;1,203372038;6,34912454
52,34539404;6,042046047;-2,158713081;0,208824975;6,419499239
52,35541404;6,451428911;-1,043958374;-0,28722108;6,541657285
52,36543404;6,830052497;-1,572916798;0,013252276;7,008841558
52,37545404;6,979093931;-0,948202617;0,742114723;7,082201251
52,38547404;6,731329862;-0,501744313;1,403797341;6,894432249
52,39549504;6,230525782;-0,639329882;1,778322029;6,510808202
52,40551504;5,190882652;-1,03574596;1,674279889;5,551688532
52,41553504;4,426998599;-0,437825475;1,068473557;4,575111308
52,42555504;3,80310946;0,022239885;0,09817095;3,804441314
52,43557504;3,595452905;0,086047041;-0,749228154;3,673694123
52,44559504;3,95330718;1,061196551;-0,88094955;4,186985538
52,45561504;4,765096887;2,344187931;-0,510112117;5,334939528
52,46563604;6,254704018;3,55310503;-0,028245414;7,193516213
52,47565604;6,793433724;4,908033535;0,036118982;8,380980821
52,48567604;6,608771637;4,637568237;-0,219803999;8,076584396
52,49569604;5,741957585;4,225475188;-0,399347287;7,140321822
52,50571604;4,624094498;4,202909614;-0,376364075;6,260059829
52,51573604;4,416543485;4,822229154;0,01135427;6,53910386
52,52575604;4,314411339;5,059308606;0,751332128;6,691430993
52,53577704;3,826835414;5,604920484;1,711934058;6,999322906
52,54579704;3,455305963;7,308098629;2,372238925;8,424663933
52,55581704;3,38512388;8,803163844;2,297988642;9,707497574
52,56583704;3,003435184;8,811724752;2,038986079;9,530193085
52,57585704;2,051790165;8,747510045;1,923638202;9,188534094
52,58587704;0,200512701;8,415302827;2,298041267;8,725738976
52,59589704;-1,625170879;8,13534165;2,687856277;8,720638481
52,60591804;-2,998534048;7,855134889;3,103182836;8,962371019
52,61593804;-4,393525043;7,992110594;3,057828323;9,619106409
52,62595804;-4,86676798;8,091818485;2,780534645;9,843491752
52,63597804;-5,082869961;7,731569189;2,328464184;9,541198805
52,64599804;-4,835409363;7,377471165;1,847121391;9,012220699
52,65601804;-4,045196759;6,378233466;1,497401616;7,699850035
52,66603804;-2,468162352;5,415883511;1,368711416;6,107126209
52,67605904;-1,079264593;5,536051978;1,112102995;5,748865683
52,68607904;0,277152029;4,933378292;0,69291245;4,989505214
52,69609904;0,532733094;5,746525429;0,277434011;5,777830795
52,70611904;-0,378459279;4,837974536;-0,125488045;4,854377024
52,71613904;-2,139590347;3,756439031;-0,070864745;4,323621498
52,72615904;-4,473873973;3,558066393;-0,326613772;5,725562098
52,73617904;-5,592451297;2,949194072;-0,636010856;6,354350242
52,74620004;-5,930892817;3,051984031;-1,34459399;6,80426551
52,75622004;-5,855086589;2,253979427;-2,227173013;6,657534218
52,76624004;-5,825372794;1,672239942;-2,856823268;6,700208489
52,77626004;-6,255764703;1,294392866;-3,110550327;7,105319715
52,78628004;-6,757659874;0,480679718;-2,77065519;7,319395477
52,79630004;-6,678344733;-0,225221883;-2,150183748;7,019565757
52,80632004;-7,297371912;-0,738535497;-1,693522053;7,527621699
52,81634104;-7,16137737;-1,225408586;-1,540719105;7,427029514
52,82636067;-6,953165038;-1,425023757;-1,33717285;7,222549964
52,83638067;-7,158961886;-1,786009217;-0,94704421;7,438915038
52,84640067;-7,040588513;-1,997548615;-0,615891976;7,344345444
52,85642067;-6,896903129;-2,347101014;-0,617878786;7,311493017
52,86644067;-6,953313557;-3,194373087;-1,184742955;7,743139203
52,87646067;-6,529811422;-4,504837026;-1,859841424;8,148067498
52,88648067;-6,471405339;-5,083811363;-2,332857782;8,553738975
52,89650167;-6,130579324;-5,47071753;-2,44981262;8,574050094
52,90652167;-5,303472544;-5,48241313;-2,253769512;7,953813662
52,91654167;-4,396491336;-5,227095628;-2,542613779;7,288110153
52,92656167;-3,543217388;-6,735680775;-3,273628002;8,284951736
52,93658167;-3,491224532;-7,736139373;-3,394602216;9,141106352
52,94660167;-3,766303868;-7,288075424;-2,520298465;8,582132169
52,95662267;-3,441948876;-7,193338251;-1,449601943;8,10508933
52,96664267;-2,941460253;-6,591817051;-0,921296654;7,276883122
52,97666267;-2,655864699;-6,269847722;-0,860410767;6,863302007
52,98668267;-2,766617395;-5,649937613;-1,035591009;6,375610996
52,99670267;-2,662900653;-6,84717139;-1,089744412;7,427135303
53,00672267;-3,189729229;-6,765579343;-1,034842565;7,551048638
53,01674267;-4,063005331;-7,289238435;0,143191295;8,346347287
53,02676367;-4,424801508;-8,639541793;0,624853345;9,726818209
53,03678367;-3,770831952;-11,02812939;1,124078093;11,70907182
53,04680367;-2,883012947;-11,71542281;0,99308292;12,10574694
53,05682367;-1,028815109;-11,69009501;0,356698939;11,74069913
53,06684367;1,607933287;-10,6380359;-0,315889978;10,76350518
53,07686367;4,405094929;-9,471719279;-0,406237573;10,45386801
53,08688367;6,237744169;-7,702010345;0,071407294;9,911383086
53,09690467;6,93696825;-6,714986309;0,299294411;9,659303639
53,10692467;7,275551857;-6,651904208;0,74533632;9,886203045
53,11694467;6,756413248;-5,243773057;1,117171361;8,625215806
53,12696467;6,569582428;-4,322674624;0,740278552;7,898920276
53,13698467;7,105540554;-5,171424873;0,505103538;8,802696823
53,14700467;6,937496839;-5,309420332;0,116736298;8,736843481
53,15702467;6,580344229;-6,21712981;0,299259474;9,057769564
53,16704567;6,631289265;-6,511924789;1,511119476;9,416084316
53,17706567;6,639587048;-3,894277784;2,271221258;8,025457098
53,18708567;7,69444931;-1,952983477;1,93342264;8,170484548
53,19710567;8,695106129;-1,245344667;0,969835414;8,83721306
53,20712567;7,842624772;-1,488181288;0,354419621;7,99043554
53,21714567;5,597649472;-2,308568448;0,374903587;6,066607008
53,22716567;3,824661127;-2,958684688;0,761950818;4,895142171
53,23718667;3,429284976;-3,896973351;1,377911571;5,370757585
53,24720667;3,442088917;-2,386069198;1,163565363;4,346859405
53,25722667;3,636852946;-2,188917459;0,122641986;4,246539773
53,26724667;3,309999438;-2,200023075;-1,536553987;4,261126138
53,27726667;2,903616196;-4,8643332;-2,921649009;6,374069142
53,28728667;2,785963785;-5,218931746;-4,117879696;7,208035514
53,29730667;4,247335004;-6,383397726;-4,075778282;8,683293717
53,30732767;4,969870765;-5,057895334;-2,489150348;7,515170662
53,31734767;5,998529314;-4,12546792;-0,011239226;7,280244901
53,32736767;8,346365324;-0,685013008;1,989012265;8,607393724
53,33738767;9,673673921;1,641074283;2,402804368;10,10180978
53,34740767;9,876555347;1,761645623;2,577894709;10,35834359
53,35742767;8,375362251;4,406703206;1,65149212;9,606932507
53,36744767;7,593744469;4,146077017;0,571509343;8,670728494
53,37746867;4,836986649;3,230959116;0,032366678;5,816922232
53,38748867;1,96604718;1,734632072;0,324099469;2,641842237
53,39750867;-0,084632746;1,696954368;1,614919248;2,344094923
53,40752867;-1,34976249;1,672127675;2,662756519;3,42171624
53,41754867;-0,486466269;2,294263819;3,136596165;3,916443719
53,42756867;2,404804116;3,868229023;2,374285158;5,136487966
53,43758867;4,468649193;4,566929194;1,457578715;6,553640483
53,44760967;6,64638853;3,977195395;0,782011445;7,784863878
53,45762967;7,3070052;6,875527462;0,320446129;10,038321
53,46764967;8,308025131;7,263901865;0,20440828;11,03763265
53,47766967;7,075738465;8,149024719;0,450857749;10,80166429
53,48768967;4,597017211;8,165512113;0,50565917;9,384233933
53,49770967;2,089757452;7,727734001;0,53533949;8,023188105
53,50772967;-0,490187803;8,067045001;0,402998435;8,091965575
53,51775067;-2,731111055;7,706185257;0,291383128;8,181024565
53,52777067;-4,842194472;6,672546633;0,420826303;8,255108761
53,53779067;-6,57294867;5,746368139;1,228684781;8,816692538
53,54781067;-7,051096544;6,090851002;2,449555342;9,634144995
53,55783067;-5,85426681;6,929203733;3,226945002;9,628056829
